,AAL,AAPL,ABB,ABBV,ABEV,ABT,ACN,ADBE,ADI,ADM,ADP,AEP,AET,AFL,AGN,AGN1,AIG,ALL,ALTR1,ALXN,AMAT,AMGN,AMOV,AMP,AMT,AMZN,ANTM,AON,APA,APC,APD,ARMH,ARNC,ASML,ATVI,AVB,AVGO,AXP,AZN,AZO,BA,BABA,BAC,BAM,BAX,BBBY,BBD,BBT,BCE,BCS,BDX,BEN,BHC,BHI,BHP,BIDU,BIIB,BK,BKNG,BLK,BMO,BMY,BNS,BP,BRCM,BRFS,BRK.B,BSX,BTTGY,BUD,BXLT,BXP,C,CA,CAH,CAJ,CAM,CAT,CB,CB1,CBS,CCI,CCL,CELG,CEO,CERN,CF,CHA,CHK,CHL,CHRW,CHT,CHTR,CHU,CI,CIEIQ,CIG,CL,CLR,CM,CMCSA,CME,CMG,CMI,CNI,CNQ,COF,COP,COST,COV,CP,CRM,CS,CSCO,CSX,CTL,CTSH,CTXS,CVE,CVS,CVX,CX,CXO,D,DAL,DB,DCMYY,DD,DD1,DE,DELL1,DEO,DFS,DG,DHR,DIS,DISCA,DISH,DOV,DTV1,DUK,DVN,E,EA,EBAY,EC,ECA,ECL,ED,EIX,EL,EMC,EMR,ENB,ENIC,EOG,EP,EPD,EQIX,EQR,ERIC,ESRX,ET,ETN,ETP1,ETR,EXC,F,FAST,FB,FCAU,FCX,FDX,FE,FIS,FITB,FMS,FMX,FRX,FTI1,GD,GE,GG,GGB,GGP,GILD,GIS,GLW,GM,GMCR,GOLD,GOOGL,GPS,GR,GS,GSK,GWW,HAL,HCA,HD,HDB,HES,HLT,HMC,HNZ,HOG,HON,HPE,HPQ,HSBC,HSH,HST,HSY,HUM,HUSKF,IBM,IBN,ICE,ILMN,IMO,INFY,ING,INTC,INTU,IP,IR,ISRG,ITUB,ITW,IVZ,JCI,JD,JNJ,JNPR,JPM,K,KEP,KHC,KMB,KMI,KMP,KO,KOF,KR,KRFT,L,LB,LBTYA,LFC,LLY,LMT,LNKD,LO,LOW,LUV,LUX,LVS,LYB,LYG,M,MA,MAR,MAT,MCD,MCK,MDLZ,MDT,MET,MFC,MFG,MHG,MHS,MJN,MMC,MMI1,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MT,MU,MUFG,MUR,MYL,NBL,NEE,NEM,NFLX,NGG,NKE,NLOK,NLY,NMR,NOC,NOK,NOV,NSC,NTTYY,NUE,NVDA,NVO,NVS,NWL,NXPI,NXY,OKS,OMC,ORAN,ORCL,ORLY,OXY,PAA,PCAR,PCG,PCP,PCRFY,PEAK,PEG,PEP,PFE,PG,PGN1,PGR,PH,PHG,PKX,PLD,PM,PNC,POT,PPG,PPL,PRGO,PRU,PSA,PSO,PSX,PTR,PUK,PX,PXD,PYPL,QCOM,RAI,RBS,RCI,RDS.A,REGN,RELX,RIG,RIO,RL,ROK,ROST,RRC,RSG,RTN,RY,S,SAP,SBUX,SCCO,SCHW,SDRL1,SE1,SHPG,SHW,SIEGY,SIRI,SLB,SLF,SMFG,SNDK,SNE,SNP,SNY,SO,SPG,SPGI,SRE,SSL,STI,STJ,STT,STX,STZ,SU,SWK,SWN,SYF,SYK,SYT,SYY,T,TD,TDC,TECK,TEF,TEL,TEVA,TFCF,TGT,TI,TJX,TLK,TM,TMO,TMUS,TOT,TPR,TRI,TROW,TRP,TRV,TSLA,TSM,TSN,TU,TV,TWC,TWTR,TWX,TXN,TYC,UAL,UBS,UNH,UNP,UPS,USB,UTX,V,VAL,VALE,VEON,VFC,VIAB,VIV,VLO,VMW,VNO,VOD,VRTX,VTR,VZ,WBA,WBK,WELL,WFC,WFM,WIT,WM,WMB,WMT,WPP,WPZ,WPZ1,WU,WY,WYNN,XEL,XOM,XRX,YHOO,YUM,ZBH,ZTS
2012-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006910719256146292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007705185493144813,0.0,0.0,0.0,0.0,0.0,0.0,0.0062463861022893155,0.0,-0.00730152768159326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074576063015605295,0.0,0.0,0.0,0.0,0.0,0.0,-0.008905749489791179,0.00982744932568679,-0.006624221759323416,0.0,0.0,0.0,0.008029273046887615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00788489686115924,0.0,-0.008852758047390417,0.0,0.0,0.0,-0.007956710400587593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008384522187488605,0.0,0.007909506595647424,0.0,0.0,0.0,0.0,0.0,0.006679583904647454,0.0,0.0,0.0,-0.008440640993703181,0.0,0.0,0.0,-0.007988679008462151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006132526893808553,0.0,0.0,0.0,-0.008037732289023294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006976625552815219,0.0,0.0,0.0,0.0,0.0065379838208552525,-0.00914499282154806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009372421667786082,-0.006583797686322617,0.0,0.0,0.0,0.0,0.0,-0.009842858265186504,0.0,0.0,0.0,-0.006160792773431729,0.0,0.0,0.0,0.0,-0.007374036190758018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006281312108553023,0.0,0.0,0.0,0.006405707914359801,0.0,0.0,0.0,0.0,0.0,0.0,0.00663678535171394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006549107113647146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007694185582661199,0.0,0.0,0.0,0.0,0.0,-0.0065805544942194,0.0,0.007499416537024699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00620561832142975,0.0,0.0,-0.006074384869538903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00900136574269135,0.0,0.0,0.0,0.0,0.0,-0.007291913933573012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008351626953298844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009147942665918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008835206284536793,0.0,0.0,0.0,0.0,-0.006791651551651944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007638815883318288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008032574153135533,0.0,0.007544299999167422,0.0,0.0,0.0,0.0,0.0,0.009771214691182813,0.0,0.0,0.0,0.0,0.0,0.0,-0.008711852933334622,0.006063724889904612,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073096356618512996,0.0,0.0,0.0,0.007673911855006661,0.0,0.0067307800085625044,0.0,0.0,-0.007352955442087114,0.0,0.00817631706028164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006616283744490038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006763211929594664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008214598309928527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008976462660470226,0.0,0.0,0.0,-0.009136942755434719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006212741761227885,0.0,0.0,0.0,0.0,0.0,0.0,-0.006501212115980009,0.0,0.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067221234829471874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008363983274360389,0.0,0.0,0.0,0.0,0.0,0.0,-0.006744913783511616,0.0,-0.006068191282642735,0.0,-0.009714667889343099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010422096841222705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006560954538089799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00953660583380707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008857145759296817,0.0,0.0,0.0,0.0,0.0,0.007971626235489082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006406794922410006,0.0,0.0,0.0,0.0,0.0,0.00802629215914024,0.0,0.0,0.0,0.006643161593228847,0.0,0.0,0.0,0.0,0.0,0.0,-0.006899985923738533,0.0,0.0,0.0,0.0,0.0,0.006251717078904666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008311969375174307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009766909919665959,0.0,0.0,-0.006693413179383295,0.0,0.0,0.0,-0.00966348096552785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009170312777312999,0.0,0.0,0.0,0.0,0.0,-0.007474534191721601,0.0,0.0,-0.006953881904803056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009223752496103958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01060357516053203,0.0,0.0,0.006641479126095087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006352613777424507,0.0,0.0,0.0,0.0,0.0,-0.007762920465004943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007088986867283208,0.0,0.0,-0.008855269380696794,0.0,0.0,0.00901438514532315,0.0,0.0,0.0,0.0,-0.006222065734401552,-0.00791847738389752,-0.006512932933797389,0.0,0.0,-0.006044151964104433,0.0,0.0,0.009639578525671615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006146497295342831,-0.009453685868865578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147831862492996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008338261488688324,0.0,0.0,0.0,-0.008361365469565826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063313633620333525,0.0,0.0,0.0,0.0,0.0,0.0,0.0067755917181302455,-0.006485557197383663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006722750843573335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006435396863683929,0.0,0.0,0.0,0.0,0.009144476926072545,0.0,0.007918756844540074,0.0,0.0,0.0,-0.00758010187526703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008075254804371873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007061611130869485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006746191317877589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006902004884299042,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008923388684367605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006740127207436254,-0.007214497104688911,0.006366780671567921,0.0,-0.008269886290858399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009457029255907195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010134362840801155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007195869743930414,0.0,0.0,-0.00666453807674644,0.006845740890575195,0.0,0.00968129533492472,0.0,-0.008924735545241714,0.0,0.0,0.0,0.0,0.009155854672282361,0.0,-0.009225937615823162,0.006669384576936707,0.0,0.0,0.0,0.0,0.009505956038680966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006466255967555715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063619891452908845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008197293238439563,0.0,0.0,0.0,-0.007015134208364104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008275364991050796,0.0,0.0,0.0,0.0,0.0,-0.0077705857239564104,0.0,0.0,-0.006814974190297478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008979168515164499,0.0,0.0,0.0,0.0,-0.006338652719125192,0.0,0.0,0.0,0.0,0.0108118613474348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062174165493248485,-0.007090943234706833,0.0,0.0,0.0,0.0,0.0,-0.008246439916866249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006513442276236656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009602261538831976,0.006971411256216587,0.0,-0.006440052102076,-0.006963101399492897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007368534009556444,-0.007218070409048793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01060630509004562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009099662537136252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008602954539982142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006113177214016632,0.0,0.0,0.0,0.0,0.006569332054860009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008275474938877255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006013298409505737,0.0,0.0,0.0,-0.007417488279286828,0.0,0.0,0.0,0.0,0.008953110880293975,0.0,0.0,0.0,0.0,0.0,0.0,0.006918306456037417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00714193153922669,0.0,0.0,0.0,0.0,-0.007017058295327118,0.0,0.0,0.0,0.0,0.0,0.0,0.008728899775189682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008326737054823511,0.006482350094147614,0.0,0.0,0.0,0.0,0.0061063381157557715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006359905167850783,0.0,0.0,-0.007806105084742495,0.0,0.0,0.00801532200605283,0.0,-0.008442433048174847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008008573073107334,0.0,0.0,0.0,-0.00942584899166121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008796269961174353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008500281044850516,0.0,0.0,0.010589557858120074,0.0,0.007060830060904298,0.0,0.0,0.0,0.0,0.008159941997742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009201205937904031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007002982064228631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008680573967823013,0.0,0.0,0.0,0.006279882105782774,0.0,0.0,-0.006330981169512949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006800514075863791,0.0,-0.008239965059810008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007465766037633977,0.0,0.0,0.0,0.00914335794122836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008420257982782507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012035757775011787,0.0,0.0,-0.009223381003296371,0.0,0.0,0.0,0.007002982064228631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01249179281547164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006945134067552963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008963065018255865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009715088975039553,0.009230129936241867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00720545005259347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007494690035971811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006424502097471946,0.0,-0.00867382503487752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006186361177823777,0.0,0.0,0.0,0.0,0.0,0.0,0.010213545879728229,-0.010177872948444902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006880537137931799,0.0,0.0,0.0,0.0,0.009374749927931037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066202211528912916,0.0,0.0,0.0,0.0,0.0,0.008015322006052828,0.0,0.0,0.0,0.0,0.0,0.0,-0.011103440895255596,0.0,0.0,-0.008095345068120836,0.0,-0.007950725076431665,0.00674266607918812,0.0,0.0,0.0,0.0,0.0,0.007060830060904298,0.0,0.0,0.0,0.0,0.006222034109107107,0.0,0.0,0.0,0.0,-0.007025157129620971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007465766037633977,0.0,0.0,0.0,0.0,-0.006735917146242627,0.0,0.0,0.0
2012-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008590984198614367,0.007914145971132281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007927702555717194,0.0,0.0,0.0076568302819604184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009052481148495516,0.0,0.0,0.0,-0.007148124312125683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009355933708916079,-0.007379235425598792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006788200628292763,0.0,0.0,0.0,0.0,0.012092120271347736,0.0,0.0,0.006126432607096604,0.0,0.0,0.0,0.0,0.0,-0.006289017861660223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006546711956257336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008764388484736433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006477309037662203,0.006560778967715871,0.0,0.0,0.0,0.0,-0.006313456545374462,0.0,0.0,0.0,0.0,0.0,0.006531862486469473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010565475116951011,0.0,-0.006284382395200877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010074904016896277,0.0,0.0,-0.008762559525181042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007683160992800923,0.0,-0.006747613703281101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006200628661078272,0.0,-0.006398786968768954,0.0,0.0,0.0,-0.006920198110981787,0.0,0.0,0.0,0.0,-0.00810350340953253,0.0,0.0,-0.007671332880108466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006778516813010073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010679911224304525,0.0,0.0,0.0,0.0,0.0,0.0,-0.006404336915005994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063590573422707235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00794148576310679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006750325608828746,0.008030820977251872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009756980392113103,-0.01026199102274501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009713586960197482,0.0,0.0,0.007799930600276826,0.0,0.007336100150273286,0.0,0.0,0.0,0.0,-0.008736638753551232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009399163585597895,0.0,0.0,0.0,0.0,0.0,0.006937733838838467,0.0,0.0,0.0,0.0,0.0,0.0,-0.00985933611649066,0.0,0.0,-0.0061418812188077845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008636616529296065,0.0,0.0,0.0,0.0,0.006905727046619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
